date,closed pnl_count,closed pnl_sum,closed pnl_mean,closed pnl_median,closed pnl_std,win_mean,size tokens_mean,size tokens_median,classification,value,sentiment_numeric,date_dt
2023-12-29,50,508.92214299999995,10.178442859999999,0.0,78.11192586732814,0.3,316.8720516,252.375,Greed,65.0,65.0,2023-12-29
2023-12-30,52,354.998648,6.826897076923077,0.0,68.40190063585914,0.4423076923076923,3046.1517753846156,1.16876,Greed,68.0,68.0,2023-12-30
2024-01-01,18,-129.53146,-7.196192222222223,0.0,85.84776860469921,0.05555555555555555,232.15481333333335,8.09151,Greed,65.0,65.0,2024-01-01
2024-01-02,6,0.0,0.0,0.0,0.0,0.0,7497.666666666667,5669.5,Greed,71.0,71.0,2024-01-02
2024-01-03,137,8244.241409,60.176944591240876,27.04384,111.95860869453276,0.9343065693430657,189669.1678832117,878.0,Greed,70.0,70.0,2024-01-03
2024-01-04,77,2507.963406,32.57095332467532,0.54675,92.06770180124278,0.5454545454545454,124200.39438181819,1060.0,Greed,68.0,68.0,2024-01-04
2024-01-05,14,0.0,0.0,0.0,0.0,0.0,2.1303571428571426,1.6883,Greed,72.0,72.0,2024-01-05
2024-01-06,25,91.510419,3.66041676,0.0,7.909299454844354,0.36,19997.52,485.0,Greed,70.0,70.0,2024-01-06
2024-01-07,64,5065.839308,79.1537391875,0.0,207.33447463371925,0.40625,19175.58593125,86.25,Greed,71.0,71.0,2024-01-07
2024-01-08,57,167.080017,2.9312283684210527,0.0,23.197203266011744,0.07017543859649122,5137.320734096491,3.937,Greed,71.0,71.0,2024-01-08
2024-01-09,12,137.433093,11.452757750000002,0.0,25.479618769976113,0.4166666666666667,487.2467616666666,317.70000000000005,Extreme Greed,76.0,76.0,2024-01-09
2024-01-10,4,0.0,0.0,0.0,0.0,0.0,0.56409,0.5119549999999999,Greed,73.0,73.0,2024-01-10
2024-01-11,23,1040.475736,45.238075478260875,0.0,154.1983753462747,0.2608695652173913,2519.099794347826,1452.0,Extreme Greed,76.0,76.0,2024-01-11
2024-01-12,416,40886.364494,98.28453003365385,0.5600160000000001,338.03944268346726,0.53125,8557.978933701948,73.035,Greed,71.0,71.0,2024-01-12
2024-01-15,14,152.85358,10.918112857142857,2.4946450000000002,33.645786328134285,0.6428571428571429,0.10228000000000001,0.00455,Neutral,52.0,52.0,2024-01-15
2024-01-16,9,-2299.171458,-255.4634953333333,0.0,883.8757688873994,0.3333333333333333,289.79784666666666,92.7,Greed,64.0,64.0,2024-01-16
2024-01-17,53,813.2741110000001,15.344794547169812,0.0,75.6265391448607,0.20754716981132076,76.50986150943396,1.04142,Greed,60.0,60.0,2024-01-17
2024-01-18,46,68.93319,1.4985476086956522,0.0,39.503091785872144,0.06521739130434782,2.0375169565217393,0.0468,Greed,63.0,63.0,2024-01-18
2024-01-19,48,-385.419235,-8.029567395833334,0.0,51.79852685525565,0.125,36.55703333333333,0.18580000000000002,Neutral,51.0,51.0,2024-01-19
2024-01-20,106,-146.57487000000003,-1.3827817924528305,0.0,38.554282761934644,0.14150943396226415,2420.192043962264,1.0266,Neutral,52.0,52.0,2024-01-20
2024-01-21,11,266.58114600000005,24.234649636363642,0.0,65.56080670770307,0.2727272727272727,4022.930484545455,4.0,Greed,56.0,56.0,2024-01-21
2024-01-22,85,1375.640959,16.18401128235294,0.0,80.41613478472654,0.27058823529411763,1846.7937490588236,24.5,Greed,55.0,55.0,2024-01-22
2024-01-23,45,-369.2447299999998,-8.20543844444444,0.0,613.9643726523253,0.24444444444444444,1935.7830824444445,16.13,Neutral,50.0,50.0,2024-01-23
2024-01-24,68,-2808.353815,-41.29932080882353,0.0,149.8053621490879,0.14705882352941177,708.2411851470588,1.177375,Neutral,48.0,48.0,2024-01-24
2024-01-25,6,-3093.6293849999997,-515.6048975,-481.44219250000003,356.6379016697523,0.0,126.13833333333332,118.015,Neutral,52.0,52.0,2024-01-25
2024-01-26,5,90.2,18.04,0.0,40.33866631409621,0.2,19053.4,20000.0,Neutral,49.0,49.0,2024-01-26
2024-01-28,11,-2478.06972,-225.27906545454545,-68.216526,262.6842407250483,0.0,97.0909090909091,29.4,Neutral,54.0,54.0,2024-01-28
2024-01-29,74,486.562542,6.5751694864864865,0.0479375,28.607026832226527,0.6081081081081081,3210.857934054054,0.72336,Greed,55.0,55.0,2024-01-29
2024-01-30,49,-173.65419100000003,-3.5439630816326537,0.0,55.423048103905174,0.10204081632653061,1.8660799999999997,0.05804,Greed,61.0,61.0,2024-01-30
2024-01-31,859,-799.840817,-0.93113017112922,0.0,21.84950915114784,0.2689173457508731,49.809440104772996,0.0846,Greed,60.0,60.0,2024-01-31
2024-02-01,17,783.979116,46.11641858823529,0.0,134.42834386429288,0.47058823529411764,12248.13852117647,3175.0,Greed,63.0,63.0,2024-02-01
2024-02-02,42,456.423473,10.867225547619048,0.0,41.93124714430262,0.30952380952380953,1003.3270671428572,1.5717,Greed,63.0,63.0,2024-02-02
2024-02-03,31,230.90060000000005,7.448406451612905,1.3124,250.64780257055287,0.6774193548387096,21023.645161290322,460.0,Greed,60.0,60.0,2024-02-03
2024-02-04,41,883.760812,21.555141756097562,0.0,78.23542802217051,0.2926829268292683,145.3196317073171,1.099,Greed,60.0,60.0,2024-02-04
2024-02-06,93,192.906947,2.074268247311828,0.0,4.425015055071825,0.3655913978494624,336.43548387096774,172.0,Greed,64.0,64.0,2024-02-06
2024-02-07,18,2421.253116,134.514062,10.35,226.36405308073617,0.7222222222222222,634.4611111111112,58.5,Greed,62.0,62.0,2024-02-07
2024-02-08,63,782.3681909999999,12.418542714285714,0.0,44.14907581961201,0.2698412698412698,1084.6567308063493,0.687,Greed,66.0,66.0,2024-02-08
2024-02-09,2,0.0,0.0,0.0,0.0,0.0,6.18285,6.18285,Greed,72.0,72.0,2024-02-09
2024-02-10,4,0.0,0.0,0.0,0.0,0.0,0.4102475,0.34402499999999997,Greed,74.0,74.0,2024-02-10
2024-02-11,2,0.0,0.0,0.0,0.0,0.0,0.29036,0.29036,Greed,71.0,71.0,2024-02-11
2024-02-12,270,18489.604313,68.48001597407408,0.0,379.90364074572494,0.4074074074074074,781.3549586666667,68.745,Greed,70.0,70.0,2024-02-12
2024-02-13,14,559.44389,39.960277857142856,30.05825,37.98023035380744,1.0,2368.4285714285716,1711.5,Extreme Greed,79.0,79.0,2024-02-13
2024-02-14,111,3830.599833,34.509908405405405,16.74,46.39591290180694,0.7477477477477478,1449.0061737837837,362.0,Greed,74.0,74.0,2024-02-14
2024-02-15,63,1840.797677,29.219010746031746,13.15072,316.49357810076214,0.9047619047619048,771.4092903174603,155.1,Greed,72.0,72.0,2024-02-15
2024-02-16,182,5491.768834,30.174554032967034,11.42332,123.4402416266129,0.8021978021978022,67960.78650631868,296.0,Greed,72.0,72.0,2024-02-16
2024-02-17,94,1929.6418,20.52810425531915,4.1904,60.99818527497303,0.648936170212766,2364.6820122340428,338.3,Extreme Greed,76.0,76.0,2024-02-17
2024-02-18,97,477.6248299999999,4.923967319587628,6.59648,82.70537448739243,0.6288659793814433,1774.6742268041237,1179.0,Greed,72.0,72.0,2024-02-18
2024-02-19,101,4317.768563,42.750183792079206,10.73646,118.65122386431476,0.7623762376237624,2693.6039687128714,513.9,Extreme Greed,75.0,75.0,2024-02-19
2024-02-20,39,3263.628824,83.68279035897436,13.6526,192.32028933388216,0.7948717948717948,1789.2820620512819,99.9,Greed,72.0,72.0,2024-02-20
2024-02-21,22,1858.7985700000002,84.49084409090909,25.544000000000004,124.40293552909927,0.6818181818181818,7780.979090909092,371.6,Extreme Greed,78.0,78.0,2024-02-21
2024-02-22,88,3894.1050699999996,44.25119397727272,0.0,227.58249822355432,0.45454545454545453,1930.925004772727,1104.85,Greed,74.0,74.0,2024-02-22
2024-02-23,143,1418.55293,9.91995055944056,7.189966,13.037213323027334,0.958041958041958,304.66713580419577,125.3,Extreme Greed,76.0,76.0,2024-02-23
2024-02-25,5,-30.7705,-6.1541,0.0,8.951179489427636,0.0,1580.0,1427.0,Greed,74.0,74.0,2024-02-25
2024-02-26,39,4416.8473,113.25249487179488,31.028709,224.52232628850106,0.8717948717948718,1725.5384615384614,244.4,Greed,72.0,72.0,2024-02-26
2024-02-27,63,888.511733,14.103360841269842,0.0,91.69654366328295,0.4126984126984127,1861.823492063492,540.0,Extreme Greed,79.0,79.0,2024-02-27
2024-02-28,45,2503.747235,55.63882744444444,18.122,130.75309252773027,0.8666666666666667,197876.56888888887,31000.0,Extreme Greed,82.0,82.0,2024-02-28
2024-02-29,116,9813.996992,84.60342234482759,29.654400000000003,149.76818963391887,0.8620689655172413,65112.63086206896,1687.25,Extreme Greed,80.0,80.0,2024-02-29
2024-03-01,67,866.015507,12.925604582089552,0.0,50.415365667933756,0.417910447761194,962.718319402985,217.1,Extreme Greed,80.0,80.0,2024-03-01
2024-03-02,56,223.30918699999998,3.9876640535714283,0.0,68.62663189543068,0.10714285714285714,172.52263482142857,0.11955,Extreme Greed,80.0,80.0,2024-03-02
2024-03-03,79,8361.086245,105.83653474683545,15.04116,199.82398269178753,0.6835443037974683,617403.642278481,7453.0,Extreme Greed,83.0,83.0,2024-03-03
2024-03-04,4,126.7884,31.6971,0.0,63.3942,0.25,577.5,738.0,Extreme Greed,82.0,82.0,2024-03-04
2024-03-05,36,5306.017045,147.3893623611111,0.0,280.85451321791754,0.4722222222222222,1181.3186777777778,4.3891,Extreme Greed,90.0,90.0,2024-03-05
2024-03-06,70,562.808208,8.040117257142859,4.63499,11.849209775400267,0.6285714285714286,274.2757142857143,162.6,Extreme Greed,75.0,75.0,2024-03-06
2024-03-07,18,1118.387284,62.132626888888886,0.0,130.94390209637675,0.2222222222222222,14.254511111111112,5.6843,Extreme Greed,82.0,82.0,2024-03-07
2024-03-08,37,464.1897,12.545667567567568,0.0,76.3123165975776,0.02702702702702703,1943.726457837838,2.909,Extreme Greed,81.0,81.0,2024-03-08
2024-03-10,9,100.375782,11.152864666666666,0.0,20.273575382952355,0.3333333333333333,419.77671,136.23,Extreme Greed,79.0,79.0,2024-03-10
2024-03-11,6,0.0,0.0,0.0,0.0,0.0,21569.436363333334,0.58726,Extreme Greed,82.0,82.0,2024-03-11
2024-03-12,374,23576.539285,63.03887509358289,0.0,229.00768096588675,0.4304812834224599,671.7823864171123,50.0,Extreme Greed,81.0,81.0,2024-03-12
2024-03-13,7,0.0,0.0,0.0,0.0,0.0,0.21608571428571427,0.0701,Extreme Greed,81.0,81.0,2024-03-13
2024-03-14,18,3465.865832,192.5481017777778,50.144227,254.30826281723253,0.8888888888888888,31332.350700000003,207.25,Extreme Greed,88.0,88.0,2024-03-14
2024-03-15,62,6236.513651,100.58892985483871,24.1152,195.43403376403242,0.6612903225806451,189124.04668870967,616.0,Extreme Greed,83.0,83.0,2024-03-15
2024-03-16,8,228.57984,28.57248,0.0,80.815177453268,0.125,139044.303025,1.5189,Extreme Greed,81.0,81.0,2024-03-16
2024-03-17,23,503.293955,21.882345869565217,0.0,43.52556412856168,0.43478260869565216,24.919056521739133,2.2452,Extreme Greed,79.0,79.0,2024-03-17
2024-03-18,19,1456.9577,76.68198421052631,0.0,275.58147845163944,0.3157894736842105,1047.3854368421053,1.4075,Extreme Greed,77.0,77.0,2024-03-18
2024-03-19,24,668.797973,27.86658220833333,0.0,103.69610917201797,0.20833333333333334,7344.295204166666,150.5,Extreme Greed,79.0,79.0,2024-03-19
2024-03-20,69,6423.134599,93.08890723188406,14.004,320.69467412818193,0.8695652173913043,2866.2952347826085,390.0,Greed,74.0,74.0,2024-03-20
2024-03-21,28,2335.5080749999997,83.41100267857142,27.4342,153.73594964500796,0.8214285714285714,5736.172092857143,750.0,Extreme Greed,78.0,78.0,2024-03-21
2024-03-24,19,1297.018477,68.26413036842105,35.104212,84.64288646631248,0.7894736842105263,538.7263157894737,289.6,Greed,74.0,74.0,2024-03-24
2024-03-25,7,1302.916428,186.13091828571427,149.807117,173.14631124356953,0.8571428571428571,2.279657142857143,1.7377,Extreme Greed,75.0,75.0,2024-03-25
2024-03-26,118,3215.906593,27.253445703389833,18.078525,39.504335702364344,0.9322033898305084,283.4343694915254,62.8,Extreme Greed,81.0,81.0,2024-03-26
2024-03-27,38,150.41114,3.9581878947368416,0.0,13.739361367709469,0.3157894736842105,361.11549368421055,0.43374999999999997,Extreme Greed,83.0,83.0,2024-03-27
2024-03-28,13,227.85100799999998,17.527000615384615,12.233936,21.04651492781009,0.6923076923076923,30659.364969230766,10694.0,Extreme Greed,80.0,80.0,2024-03-28
2024-03-29,15,883.097404,58.873160266666666,0.0,95.5086831563824,0.4,1.6297,0.8468,Extreme Greed,79.0,79.0,2024-03-29
2024-03-30,45,1100.57514,24.45722533333333,10.11075,52.44350104198017,0.9777777777777777,11507.333333333334,2514.0,Extreme Greed,75.0,75.0,2024-03-30
2024-03-31,13,912.786145,70.21431884615384,16.0695,112.05139600499244,0.7692307692307693,0.8463384615384617,0.15,Extreme Greed,75.0,75.0,2024-03-31
2024-04-01,5,-67.60364,-13.520728,-0.0786,29.544005214373353,0.0,9.01916,1.5065,Extreme Greed,79.0,79.0,2024-04-01
2024-04-02,35,47.62389499999999,1.360682714285714,-0.02695,31.922762604224417,0.2571428571428571,597.2897454285715,1.4731,Extreme Greed,79.0,79.0,2024-04-02
2024-04-03,300,27799.775742,92.66591914,30.85353,152.8211043688667,0.8866666666666667,122975.3317346,16078.0,Greed,71.0,71.0,2024-04-03
2024-04-04,32,0.0,0.0,0.0,0.0,0.0,0.8838843749999999,0.28500000000000003,Greed,70.0,70.0,2024-04-04
2024-04-05,9,0.0,0.0,0.0,0.0,0.0,64436.475877777775,4.8314,Extreme Greed,79.0,79.0,2024-04-05
2024-04-06,53,52.211438,0.9851214716981133,0.0,2.4828445149485265,0.4716981132075472,46.85543735849057,21.3,Extreme Greed,75.0,75.0,2024-04-06
2024-04-07,25,0.0,0.0,0.0,0.0,0.0,12.119603999999999,6.191,Extreme Greed,78.0,78.0,2024-04-07
2024-04-08,127,-122672.000883,-965.9212667952756,0.0,3618.961540622186,0.023622047244094488,1787.7930654385825,0.8109,Extreme Greed,76.0,76.0,2024-04-08
2024-04-09,34,1065.785132,31.346621529411763,0.0,462.16602470807555,0.14705882352941177,1535.5995032352942,32.0,Extreme Greed,80.0,80.0,2024-04-09
2024-04-10,1,0.0,0.0,0.0,,0.0,307.367829,307.367829,Extreme Greed,78.0,78.0,2024-04-10
2024-04-11,36,2799.410474,77.76140205555555,29.134382,118.94285081013497,0.6388888888888888,3595.035491666667,0.313855,Extreme Greed,76.0,76.0,2024-04-11
2024-04-12,319,292891.815021,918.1561599404388,0.0,4090.2838520231076,0.46394984326018807,42272.5335437379,250.0,Extreme Greed,79.0,79.0,2024-04-12
2024-04-13,89,6621.451755,74.3983343258427,15.90732,185.05277424135176,0.6853932584269663,87261.12585393258,598.5,Greed,72.0,72.0,2024-04-13
2024-04-14,107,-36104.012520000004,-337.4206777570094,0.0,2139.677020173523,0.308411214953271,1122.766446728972,4.1991,Greed,72.0,72.0,2024-04-14
2024-04-15,41,3774.08872,92.05094439024391,14.65548,165.5095385447801,0.8536585365853658,6401.461214634147,704.0,Greed,74.0,74.0,2024-04-15
2024-04-16,47,2467.702221,52.504302574468085,17.7287,103.5102238356102,0.9148936170212766,5090.914893617021,719.0,Greed,65.0,65.0,2024-04-16
2024-04-17,14,2441.4683999999997,174.39059999999998,48.21955,232.6697853775852,0.9285714285714286,1365.2857142857142,227.8,Greed,67.0,67.0,2024-04-17
2024-04-19,35,1946.4454620000001,55.61272748571429,19.918472,114.02941773198246,0.7714285714285715,3.1411685714285715,1.8783,Greed,66.0,66.0,2024-04-19
2024-04-20,22,0.0,0.0,0.0,0.0,0.0,16537.492177272725,2863.0,Greed,66.0,66.0,2024-04-20
2024-04-22,9,0.0,0.0,0.0,0.0,0.0,1.6651222222222222,1.0844,Greed,73.0,73.0,2024-04-22
2024-04-23,66,1119.536196,16.962669636363636,0.07805000000000001,69.72604971216398,0.5303030303030303,2848.0353075757575,0.7585999999999999,Greed,71.0,71.0,2024-04-23
2024-04-24,20,279.185907,13.95929535,0.0,47.020172247729526,0.3,2.1910350000000003,2.309,Greed,72.0,72.0,2024-04-24
2024-04-25,74,0.0,0.0,0.0,0.0,0.0,5251.9349054054055,437.0,Greed,72.0,72.0,2024-04-25
2024-04-26,3,0.0,0.0,0.0,0.0,0.0,13684.0,5431.0,Greed,70.0,70.0,2024-04-26
2024-04-27,27,4281.488139,158.57363477777778,61.458,205.65189595972714,0.7037037037037037,1.754911111111111,0.9,Greed,67.0,67.0,2024-04-27
2024-04-28,58,0.0,0.0,0.0,0.0,0.0,2363.3308793103447,971.0,Greed,65.0,65.0,2024-04-28
2024-04-29,45,526.9338359999999,11.709640799999999,0.0,34.303515225260476,0.37777777777777777,725.2259133333334,1.4002,Greed,67.0,67.0,2024-04-29
2024-04-30,24,0.0,0.0,0.0,0.0,0.0,1.7244541666666666,0.665,Greed,67.0,67.0,2024-04-30
2024-05-01,66,164.141565,2.486993409090909,0.0,60.7235758141571,0.19696969696969696,3.815267575757576,0.415995,Neutral,54.0,54.0,2024-05-01
2024-05-02,72,-33.45419400000003,-0.4646415833333337,0.0,46.10792460482958,0.19444444444444445,413.078175,1.09763,Fear,43.0,43.0,2024-05-02
2024-05-03,180,19791.026041,109.95014467222222,34.3644515,195.65804028577477,0.9055555555555556,249929.40555555557,28592.0,Neutral,48.0,48.0,2024-05-03
2024-05-04,100,10706.484306,107.06484306,8.978760000000001,304.1028007265851,0.9,2085.152373,238.75,Greed,67.0,67.0,2024-05-04
2024-05-05,6,0.916,0.15266666666666667,0.0,0.37395543406489856,0.16666666666666666,2.6048,3.5923,Greed,69.0,69.0,2024-05-05
2024-05-06,54,56.055506,1.038064925925926,0.0,2.9096994557928553,0.2962962962962963,45.408776296296296,22.2,Greed,71.0,71.0,2024-05-06
2024-05-07,32,0.0,0.0,0.0,0.0,0.0,167.33809374999998,7.4216,Greed,68.0,68.0,2024-05-07
2024-05-08,80,-13013.665169,-162.6708146125,0.0,795.0273715447163,0.4125,5276.784429,3.0,Greed,64.0,64.0,2024-05-08
2024-05-09,1,0.0,0.0,0.0,,0.0,10818.93703,10818.93703,Greed,55.0,55.0,2024-05-09
2024-05-10,37,5767.161892,155.86924032432432,39.480396,217.0879728346648,0.6486486486486487,61.5911734054054,0.21828,Greed,66.0,66.0,2024-05-10
2024-05-11,10,678.4759280000001,67.8475928,10.511846,93.32108146532121,0.5,0.296249,0.27829,Neutral,53.0,53.0,2024-05-11
2024-05-12,456,71574.11848800001,156.96078615789474,0.0,1402.284112762816,0.4232456140350877,165.85519708333334,26.02,Greed,56.0,56.0,2024-05-12
2024-05-13,28,2136.853859,76.31620925,0.0,243.34956677379947,0.35714285714285715,1121.0985035714286,1.65165,Greed,57.0,57.0,2024-05-13
2024-05-14,23,1150.5233050000002,50.02275239130436,0.0,172.16967241498202,0.17391304347826086,2.1784826086956524,1.2,Greed,66.0,66.0,2024-05-14
2024-05-15,36,948.970582,26.360293944444447,0.0,49.856725134153635,0.4722222222222222,2.225477777777778,2.15655,Greed,64.0,64.0,2024-05-15
2024-05-16,27,214.5898,7.94777037037037,0.0,22.074222982345514,0.18518518518518517,981.2678481481481,1.1607,Greed,70.0,70.0,2024-05-16
2024-05-18,25,3522.3946610000003,140.89578644000002,6.828,227.39973415277277,0.64,1.617028,1.2916,Greed,73.0,73.0,2024-05-18
2024-05-19,8,0.0,0.0,0.0,0.0,0.0,1.2177,1.0137,Greed,72.0,72.0,2024-05-19
2024-05-20,10,-74.818442,-7.4818442,0.0,17.723593661416892,0.0,64.07617,1.8779,Greed,70.0,70.0,2024-05-20
2024-05-21,125,7289.397571999999,58.31518057599999,0.0,423.27708989145884,0.112,136.59607808,2.7,Extreme Greed,76.0,76.0,2024-05-21
2024-05-22,6,0.0,0.0,0.0,0.0,0.0,2.00875,1.8203,Extreme Greed,76.0,76.0,2024-05-22
2024-05-23,325,413.347329,1.2718379353846154,0.0,5.578175006741024,0.4461538461538462,9031.387665846154,585.0,Extreme Greed,76.0,76.0,2024-05-23
2024-05-24,2,821.949278,410.974639,410.974639,255.14111984227185,1.0,6.6079,6.6079,Greed,74.0,74.0,2024-05-24
2024-05-25,16,14.126038999999999,0.8828774374999999,0.0,1.5788774135169148,0.3125,535.853875,353.8,Extreme Greed,76.0,76.0,2024-05-25
2024-05-26,16,778.6839,48.66774375,0.0,184.14441743928418,0.25,353.725125,255.95,Extreme Greed,75.0,75.0,2024-05-26
2024-05-27,251,1129.35587,4.499425776892431,0.0,10.695100246439745,0.35856573705179284,5623.539922709163,757.4,Greed,74.0,74.0,2024-05-27
2024-05-29,164,277.791953,1.6938533719512194,0.0,4.9605585779682295,0.4146341463414634,1379.9740946341462,50.4,Greed,72.0,72.0,2024-05-29
2024-05-30,7,20.951433,2.9930618571428576,1.617104,3.7577088098581393,0.7142857142857143,80.75368285714286,10.16,Greed,73.0,73.0,2024-05-30
2024-05-31,13,25.35812,1.9506246153846154,0.0,3.8342365986890954,0.3076923076923077,6684.907692307693,315.4,Greed,73.0,73.0,2024-05-31
2024-06-01,22,135.58166400000002,6.16280290909091,0.0,37.338371573804935,0.45454545454545453,321.7012109090909,35.3842,Greed,72.0,72.0,2024-06-01
2024-06-02,1088,-215.615907,-0.19817638511029412,0.0,12.69131338108202,0.1645220588235294,50970.19511461397,0.15884500000000001,Greed,73.0,73.0,2024-06-02
2024-06-03,82,6814.825139,83.10762364634145,27.00537,146.9693030530839,0.8780487804878049,133599.34146341463,1193.2,Greed,73.0,73.0,2024-06-03
2024-06-04,16,236.33513399999998,14.770945874999999,0.0,42.149058574016486,0.25,1.28005,0.6787,Greed,73.0,73.0,2024-06-04
2024-06-05,9,968.59038,107.62115333333333,0.0,237.64601629026436,0.4444444444444444,7.342155555555554,4.6768,Extreme Greed,75.0,75.0,2024-06-05
2024-06-06,234,274.173187,1.1716802863247862,0.0,3.3659483181601715,0.42735042735042733,303.81933333333336,277.1,Extreme Greed,78.0,78.0,2024-06-06
2024-06-07,24,108.87217799999999,4.53634075,0.0,10.03473956812726,0.2916666666666667,40982.375,69420.0,Extreme Greed,77.0,77.0,2024-06-07
2024-06-08,107,267.318048,2.4982995140186914,0.0,8.28376598603028,0.12149532710280374,2856.466975981308,285.0,Greed,72.0,72.0,2024-06-08
2024-06-09,42,-1104.856765,-26.306113452380952,-24.855381,21.910908628012873,0.0,34.51507380952381,32.0,Extreme Greed,75.0,75.0,2024-06-09
2024-06-10,22,130.487079,5.9312308636363635,0.0,17.741123762831634,0.22727272727272727,0.2190022727272727,0.10252,Greed,72.0,72.0,2024-06-10
2024-06-11,15,2817.83723,187.85581533333334,0.0,309.14971367702964,0.4666666666666667,778.91158,0.14566,Greed,74.0,74.0,2024-06-11
2024-06-12,403,-92624.643895,-229.83782604218362,0.0,6326.353243835444,0.23325062034739455,269.6690576674938,19.27,Greed,72.0,72.0,2024-06-12
2024-06-13,79,6632.757115,83.95895082278481,0.0,192.75704215520875,0.24050632911392406,115.23933291139241,8.0,Greed,70.0,70.0,2024-06-13
2024-06-14,31,10258.592609,330.9223422258064,0.0,997.7044158485279,0.4838709677419355,386.9703,4.8,Greed,74.0,74.0,2024-06-14
2024-06-15,78,3369.958346,43.20459417948718,0.0,86.67556232059664,0.48717948717948717,245.2563435897436,5.0,Greed,74.0,74.0,2024-06-15
2024-06-16,11,0.0,0.0,0.0,0.0,0.0,557.4181818181819,471.1,Greed,71.0,71.0,2024-06-16
2024-06-17,38,10599.502375,278.9342730263158,144.121501,315.144564194019,0.6578947368421053,662.0523657894737,222.2,Greed,71.0,71.0,2024-06-17
2024-06-18,25,282.57636,11.3030544,0.0,29.448076746454035,0.16,77.29624,2.25,Greed,74.0,74.0,2024-06-18
2024-06-19,61,4887.656944,80.12552367213115,0.399945,180.97142293583357,0.5081967213114754,329.7654672131148,8.0,Greed,64.0,64.0,2024-06-19
2024-06-20,39,57478.456026,1473.8065647692308,0.0,4202.023348756396,0.20512820512820512,1327.9179025641024,8.0,Greed,60.0,60.0,2024-06-20
2024-06-21,80,773.5582039999999,9.66947755,0.0,54.6582097931937,0.0375,99.80123999999999,10.0,Greed,63.0,63.0,2024-06-21
2024-06-22,24,756.876565,31.536523541666668,0.0,65.30392406982597,0.3333333333333333,14.12735,8.75,Neutral,53.0,53.0,2024-06-22
2024-06-23,5,0.0,0.0,0.0,0.0,0.0,115.6,121.0,Greed,55.0,55.0,2024-06-23
2024-06-24,31,0.0,0.0,0.0,0.0,0.0,13.232345161290322,3.0421,Neutral,51.0,51.0,2024-06-24
2024-06-25,49,4869.353105,99.3745531632653,0.0,242.73329860014363,0.22448979591836735,648.8816326530613,151.5,Fear,30.0,30.0,2024-06-25
2024-06-26,72,4197.732182,58.30183586111111,0.0,181.6926720751968,0.2916666666666667,5.924615277777778,4.0,Neutral,46.0,46.0,2024-06-26
2024-06-27,30,0.0,0.0,0.0,0.0,0.0,107.67178666666668,5.0,Fear,40.0,40.0,2024-06-27
2024-06-29,75,6150.326145,82.0043486,0.0,179.89968807670226,0.32,16421.784850666667,17.0,Fear,30.0,30.0,2024-06-29
2024-06-30,14,0.0,0.0,0.0,0.0,0.0,19875.41964285714,386.5,Neutral,47.0,47.0,2024-06-30
